Pack List,Customer/Outlet,Pickup Location,Order ID,Item,Pack date,Planned Pack,Actual Pack,Unit,Pack Instruction,Assignee,Labor Time (hr)
Thursday 16/06/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",16/06/2022,10,10,hd,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"בזיל
Full-Size",16/06/2022,15,15,cs,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"סלרי
Full-Size",16/06/2022,12,12,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"מנגולד ראש
Full-Size",16/06/2022,10,10,hd,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"(ירק) עירית בצלית
Full-Size",16/06/2022,4,4,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"(ירק) עירית שומית
Full-Size",16/06/2022,4,4,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",16/06/2022,6,6,cs,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",16/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"קייל
Full-Size",16/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",16/06/2022,12,12,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,תרד ניוזילנדי,16/06/2022,3,3,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",16/06/2022,15,15,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",16/06/2022,4,4,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"בייבי סלק
Baby Leaf Greens",16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"בייבי נפרדים
Full-Size",16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,ארטישוק,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"סלק
Full-Size Root",16/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,מלפפון,16/06/2022,2,2,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"קולרבי
Full-Size",16/06/2022,5,5,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,כרישה,16/06/2022,12,12,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"פלפל חריף
Ripe",16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,קישוא - זוקיני,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,קישוא - מיוחד,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"עגבניה שרי
Ripe",16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,דלעת יפנית,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,דלעת ערמונים,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",16/06/2022,20,20,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",16/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,תבלין - מרווה,16/06/2022,20,20,bn,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,שלפח-גולדן ברי,16/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 16/06/2022,חנות הגינה ,,,"לפת
Baby Size",16/06/2022,4,4,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(חסה) רומית
Full-Size",13/06/2022,20,20,hd,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בזיל
Full-Size",13/06/2022,15,15,cs,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"סלרי
Full-Size",13/06/2022,15,15,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"מנגולד ראש
Full-Size",13/06/2022,10,10,hd,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(ירק) עירית בצלית
Full-Size",13/06/2022,4,4,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(ירק) עירית שומית
Full-Size",13/06/2022,4,4,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"גרגר הנחלים
Full-Size",13/06/2022,6,6,cs,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(ירק) שמיר
Leaf",13/06/2022,8,8,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"קייל
Full-Size",13/06/2022,6,6,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(ירק) פטרוזיליה
Full-Size",13/06/2022,20,20,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,תרד ניוזילנדי,13/06/2022,3,3,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"(ירק) בצל ירוק
Full-Size",13/06/2022,15,15,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בייבי - רוקט
Baby Leaf",13/06/2022,3,3,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בייבי - רוקט
Baby Leaf",13/06/2022,6,6,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בייבי סלק
Baby Leaf Greens",13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בייבי מיקס
Full-Size",13/06/2022,2,2,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"בייבי נפרדים
Full-Size",13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"סלק
Full-Size Root",13/06/2022,6,6,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"כרוב
Full-Size",13/06/2022,30,30,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"גזר
Full-Size",13/06/2022,20,20,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,מלפפון,13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"קולרבי
Full-Size",13/06/2022,10,10,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,כרישה,13/06/2022,10,10,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,קישוא - זוקיני,13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,קישוא - מיוחד,13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,קישוא - בהיר,13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"עגבניה שרי
Ripe",13/06/2022,1,1,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,דלעת יפנית,13/06/2022,20,20,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,דלעת ערמונים,13/06/2022,50,50,kg,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,"תבלין - נענע
Full-Size",13/06/2022,6,6,bn,,Nimrod Wald,0
Monday 13/06/2022,b2b ,,,מלון,13/06/2022,10,10,kg,,Nimrod Wald,0
Monday 13/06/2022,חנות הגינה ,,,"לפת
Baby Size",13/06/2022,5,5,bn,,Nimrod Wald,0
Monday 13/06/2022,ניר ווימן - הצבי,משלוח - פרדס חנה,#719929,"בייבי מיקס
Full-Size",13/06/2022,6,6,kg,,Nimrod Wald,0
Thursday 09/06/2022,b2b ,,,"(ירק) בצל ירוק
Full-Size",09/06/2022,15,15,bn,,Nimrod Wald,0
Thursday 09/06/2022,b2b ,,,"בייבי - רוקט
Baby Leaf",09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",09/06/2022,20,20,hd,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בזיל
Full-Size",09/06/2022,15,15,cs,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"סלרי
Full-Size",09/06/2022,15,15,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"מנגולד ראש
Full-Size",09/06/2022,10,10,hd,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(ירק) עירית בצלית
Full-Size",09/06/2022,4,4,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(ירק) עירית שומית
Full-Size",09/06/2022,4,4,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",09/06/2022,4,4,cs,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(ירק) שמיר
Leaf",09/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"קייל
Full-Size",09/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",09/06/2022,10,10,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,תרד ניוזילנדי,09/06/2022,3,3,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",09/06/2022,15,15,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",09/06/2022,2,2,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",09/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בייבי סלק
Baby Leaf Greens",09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",09/06/2022,7,7,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"בייבי נפרדים
Full-Size",09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,ארטישוק,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"סלק
Full-Size Root",09/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"כרוב
Full-Size",09/06/2022,20,20,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"גזר
Full-Size",09/06/2022,15,15,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,מלפפון,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,חציל,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"קולרבי
Full-Size",09/06/2022,10,10,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,כרישה,09/06/2022,10,10,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,קישוא - זוקיני,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,קישוא - מיוחד,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,קישוא - בהיר,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,דלעת ערמונים,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",09/06/2022,6,6,bn,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,מלון,09/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 09/06/2022,חנות הגינה ,,,שלפח-גולדן ברי,09/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"(חסה) רומית
Full-Size",08/06/2022,1,1,hd,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"(חסה) סלנובה
Full-Size",08/06/2022,1,1,cs,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"(ירק) עירית בצלית
Full-Size",08/06/2022,3,3,bn,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"גרגר הנחלים
Full-Size",08/06/2022,3,3,cs,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"(ירק) בצל ירוק
Full-Size",08/06/2022,100,100,bn,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"בייבי - רוקט
Baby Leaf",08/06/2022,6,6,bn,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"כרוב
Full-Size",08/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,"גזר
Full-Size",08/06/2022,7,7,bn,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,קישוא - זוקיני,08/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,קישוא - מיוחד,08/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 08/06/2022,b2b ,,,קישוא - בהיר,08/06/2022,1,1,kg,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"(חסה) רומית
Full-Size",07/06/2022,1,1,hd,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"(חסה) סלנובה
Full-Size",07/06/2022,1,1,cs,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"(ירק) כוסברה
Leaf",07/06/2022,6,6,bn,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"(ירק) פטרוזיליה
Full-Size",07/06/2022,6,6,bn,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,תרד ניוזילנדי,07/06/2022,1,1,kg,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"בייבי מיקס
Full-Size",07/06/2022,3,3,cs,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"סלק
Full-Size Root",07/06/2022,2,2,bn,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"גזר
Full-Size",07/06/2022,3,3,bn,,Nimrod Wald,0
Tuesday 07/06/2022,אדווה ענבים,חנות הגינה,#5A6EC4,"עגבניה שרי
Ripe",07/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",06/06/2022,20,20,hd,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",06/06/2022,20,20,cs,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בזיל
Full-Size",06/06/2022,15,15,cs,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"מנגולד צרור
Full-Size",06/06/2022,6,6,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"מנגולד ראש
Full-Size",06/06/2022,6,6,hd,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(ירק) עירית בצלית
Full-Size",06/06/2022,4,4,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(ירק) עירית שומית
Full-Size",06/06/2022,4,4,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",06/06/2022,4,4,cs,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"קייל
Full-Size",06/06/2022,6,6,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",06/06/2022,10,10,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,תרד ניוזילנדי,06/06/2022,4,4,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",06/06/2022,15,15,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",06/06/2022,3,3,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",06/06/2022,6,6,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בייבי סלק
Baby Leaf Greens",06/06/2022,2,2,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",06/06/2022,7,7,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"בייבי נפרדים
Full-Size",06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,ארטישוק,06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"סלק
Full-Size Root",06/06/2022,6,6,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"גזר
Full-Size",06/06/2022,10,10,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,מלפפון,06/06/2022,3,3,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,חציל,06/06/2022,5,5,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"שומר
Full-Size",06/06/2022,10,10,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"קולרבי
Full-Size",06/06/2022,10,10,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"פלפל חריף
Ripe",06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,קישוא - זוקיני,06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,קישוא - מיוחד,06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,קישוא - בהיר,06/06/2022,1,1,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,דלעת יפנית,06/06/2022,10,10,kg,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",06/06/2022,8,8,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,תבלין - מרווה,06/06/2022,20,20,bn,,Nimrod Wald,0
Monday 06/06/2022,חנות הגינה ,,,שלפח-גולדן ברי,06/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"(חסה) רומית
Full-Size",02/06/2022,1,1,hd,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",02/06/2022,1,1,cs,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בזיל
Full-Size",02/06/2022,1,1,cs,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"סלרי
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"מנגולד צרור
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"מנגולד ראש
Full-Size",02/06/2022,1,1,hd,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"(ירק) עירית בצלית
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"(ירק) עירית שומית
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"גרגר הנחלים
Full-Size",02/06/2022,1,1,cs,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"קייל
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"(ירק) פטרוזיליה
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,תרד ניוזילנדי,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי סלק
Baby Leaf Greens",02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",02/06/2022,1,1,cs,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"בייבי נפרדים
Full-Size",02/06/2022,1,1,cs,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,ארטישוק,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"סלק
Full-Size Root",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"גזר
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"שומר
Full-Size",02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"קולרבי
Full-Size",02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,כרישה,02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,קישוא - זוקיני,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,קישוא - מיוחד,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,קישוא - בהיר,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"תבלין - אזוב
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,"תבלין - נענע
Full-Size",02/06/2022,1,1,bn,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,שלפח-גולדן ברי,02/06/2022,1,1,kg,,Nimrod Wald,0
Thursday 02/06/2022,חנות הגינה ,,,מלפפון,02/06/2022,1,0,kg,,Nimrod Wald,0
Thursday 02/06/2022,יניב בין התלמים,חנות הגינה,#04C188,"(ירק) בצל ירוק
Full-Size",02/06/2022,111,111,bn,,Nimrod Wald,0
Thursday 02/06/2022,יניב בין התלמים,חנות הגינה,#04C188,"בייבי - רוקט
Baby Leaf",02/06/2022,4,4,bn,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"(ירק) עירית בצלית
Full-Size",01/06/2022,4,4,bn,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"לאושטיאן
Full-Size",01/06/2022,4,4,bn,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,תרד ניוזילנדי,01/06/2022,4,4,kg,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"בייבי - רוקט
Baby Leaf",01/06/2022,4,4,kg,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"בייבי סלק
Baby Leaf Greens",01/06/2022,2,2,kg,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"בייבי נפרדים
Full-Size",01/06/2022,10,10,cs,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,"צנונית
Full-Size",01/06/2022,10,10,bn,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,קישוא - זוקיני,01/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,קישוא - מיוחד,01/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 01/06/2022,b2b ,,,קישוא - בהיר,01/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"מנגולד צרור
Full-Size",01/06/2022,1,1,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"(ירק) עירית בצלית
Full-Size",01/06/2022,5,5,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"לאושטיאן
Full-Size",01/06/2022,1,1,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,תרד ניוזילנדי,01/06/2022,2,2,kg,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"בייבי - רוקט
Baby Leaf",01/06/2022,2,2,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"צנונית
Full-Size",01/06/2022,3,3,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,"תבלין - אזוב
Full-Size",01/06/2022,3,3,bn,,Nimrod Wald,0
Wednesday 01/06/2022,גפן קרולה,חנות הגינה,#84227A,שלפח-גולדן ברי,01/06/2022,1,1,kg,,Nimrod Wald,0
Wednesday 01/06/2022,יניב בין התלמים,חנות הגינה,#B6691C,"(ירק) בצל ירוק
Full-Size",01/06/2022,120,120,bn,,Nimrod Wald,0
Wednesday 01/06/2022,ניר ווימן - הצבי,משלוח - פרדס חנה,#CC784C,"בייבי מיקס
Full-Size",01/06/2022,10,10,kg,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"(חסה) סלנובה
Full-Size",30/05/2022,20,20,cs,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"בזיל
Full-Size",30/05/2022,12,12,cs,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"סלרי
Full-Size",30/05/2022,12,12,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"מנגולד צרור
Full-Size",30/05/2022,6,6,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"מנגולד ראש
Full-Size",30/05/2022,8,8,hd,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"(ירק) עירית בצלית
Full-Size",30/05/2022,3,3,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"(ירק) עירית שומית
Full-Size",30/05/2022,3,3,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"קייל
Full-Size",30/05/2022,6,6,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"לאושטיאן
Full-Size",30/05/2022,4,4,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,תרד ניוזילנדי,30/05/2022,2,2,kg,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"(ירק) בצל ירוק
Full-Size",30/05/2022,15,15,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",30/05/2022,2,2,kg,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"בייבי - רוקט
Baby Leaf",30/05/2022,6,6,bn,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"בייבי סלק
Baby Leaf Greens",30/05/2022,2,2,kg,,Nimrod Wald,0
Monday 30/05/2022,חנות הגינה ,,,"בייבי מיקס
Full-Size",30/05/2022,1,1,kg,,Nimrod Wald,0
