Due Date,Date Completed,Task Name,Task Type,Assignees,Plantings Assigned,Location Assigned,Method,Sub-method,Input,Description,Manufacturer,OMRI,Application Rate Amount,Application Rate Amount Unit,Application Rate Area,Comments,Name Of Pest Identified,Number Of Minutes,Lines Of Drip,360 Pipe #Lines,360 Pipe Minutes,360 Pipe Heads Per Line,180 Pipe #Lines,180 Pipe Minutes,180 Pipe Heads Per Line,Total Inches,Total Gallons,Completed,Total Labor Hours
04/12/2019,05/12/2019,Transplant,Transplant,Nimrod Wald,Cilantro Santirini - נטע 06/11/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/11/2019,06/11/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Cilantro Santirini - נטע 06/11/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
16/05/2019,19/05/2019,Transplant,Transplant,Nimrod Wald,Cilantro Coriander Leisure 16/05/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Parsley Generic Variety 24/02/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 24/02/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
24/02/2019,01/04/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Parsley Generic Variety 24/02/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
24/02/2019,01/04/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 24/02/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/01/2019,28/03/2019,Direct Sow,Direct Sow,Garden Admin,Mizuna Generic Variety 10/01/2019 ,"Ramim,Ra.1,Block L1,Beds 112",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2019,28/03/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 27/11/2018 ,"Ramim,Ra.1,Block L1,Beds 116,118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 13/11/2019 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/04/2019,30/04/2019,Transplant,Transplant,Garden Admin,Eggplant Little Sailor 17/01/2019 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
11/04/2019,15/04/2019,1st potting up,Potting up,Nimrod Wald,Eggplant Little Sailor 17/01/2019 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
17/01/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Eggplant Little Sailor 17/01/2019 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/01/2019,30/03/2019,Transplant,Transplant,Garden Admin,Lettuce מסולסלת מעורב 01/12/2018 ,"Ramim,Ra.1,Block L1,Beds 116",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 13/11/2019 ,"Ramim,Ra.1,Block L1,Beds 117",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
25/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Eggplant Meatball 25/02/2019 ,"Ramim,Ra.1,Block L1,Beds 117",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
17/10/2019,19/10/2019,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 17/10/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2019,07/10/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 01/08/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/08/2019,08/08/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes French Breakfast 08/08/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/08/2019,08/08/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 12/06/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/08/2019,31/07/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 20/06/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,01/08/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 01/08/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/06/2019,20/06/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 20/06/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 12/06/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
16/05/2019,15/05/2019,Direct Sow,Direct Sow,Garden Admin,Mizuna Generic Variety 16/05/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/05/2019,15/05/2019,Direct Sow,Direct Sow,Garden Admin,Tatsoi Generic Variety 15/05/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/05/2019,15/05/2019,,Transplant,Nimrod Wald,Lettuce Firecracker 15/05/2019 ,"Ramim,Ra.1,Block L1,Beds 118",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/05/2019,07/05/2019,Transplant,Transplant,Garden Admin,Eggplant Meatball 15/04/2019 ,"Ramim,Ra.1,Block L1,Beds 119",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
15/04/2019,10/04/2019,1st potting up,Potting up,Nimrod Wald,Eggplant Meatball 15/04/2019 ,"Ramim,Ra.1,Block L1,Beds 119",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
05/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 13/12/2018 ,"Ramim,Ra.1,Block L1,Beds 119",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2019,27/11/2019,Transplant,Transplant,Nimrod Wald,Cilantro Generic Variety 27/11/2019 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/06/2019,17/06/2019,Transplant,Transplant,Nimrod Wald,Peppers Cornito Rosso 05/06/2019 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
05/06/2019,27/05/2019,1st potting up,Potting up,Nimrod Wald,Peppers Cornito Rosso 05/06/2019 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2019,10/04/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 18/02/2019 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
18/02/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Lettuce Generic Variety 18/02/2019 ,"Ramim,Ra.1,Block L2,Beds 121",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/05/2019,08/05/2019,Transplant,Transplant,Nimrod Wald,Onions: Scallions Generic Variety 06/05/2019 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
11/04/2019,15/04/2019,Transplant,Transplant,Garden Admin,Parsley Green Perle - מסולסלת 17/01/2019 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
17/01/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Parsley Green Perle - מסולסלת 17/01/2019 ,"Ramim,Ra.1,Block L2,Beds 122",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
17/10/2019,17/10/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 23/09/2019 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2019,09/10/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Dill Generic Variety 23/09/2019 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
24/06/2019,11/06/2019,Transplant,Transplant,Nimrod Wald,Tomatoes Red Pearl 24/06/2019 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Lettuce Generic Variety 18/12/2018 ,"Ramim,Ra.1,Block L2,Beds 123",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2019,18/11/2019,Transplant,Transplant,Nimrod Wald,Onions: Scallions Red Bunching 19/10/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2019,18/11/2019,Transplant,Transplant,Nimrod Wald,Onions: Scallions Generic Variety 18/11/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
18/11/2019,18/11/2019,Transplant,Transplant,Nimrod Wald,Dill אמליה 18/11/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
19/10/2019,20/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Onions: Scallions Red Bunching 19/10/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/05/2019,07/05/2019,Transplant,Transplant,Garden Admin,Peppers Cornito Rosso 08/04/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/04/2019,21/04/2019,1st potting up,Potting up,Nimrod Wald,Peppers Cornito Rosso 08/04/2019 ,"Ramim,Ra.1,Block L2,Beds 124",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
14/11/2019,14/11/2019,Transplant,Transplant,Nimrod Wald,Spinach Generic Variety 14/11/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Spinach Generic Variety 20/10/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Transplant,Transplant,Garden Admin,Okra Generic Variety 22/05/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
22/05/2019,04/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Okra Generic Variety 22/05/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 13/03/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
06/02/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Parsley Root Generic Variety 06/02/2019 ,"Ramim,Ra.1,Block L2,Beds 128",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
07/11/2019,07/11/2019,Transplant,Transplant,Nimrod Wald,Parsley Green Perle - מסולסלת 08/10/2019 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/10/2019,09/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Parsley Green Perle - מסולסלת 08/10/2019 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Transplant,Transplant,Garden Admin,Jicama Generic Variety 08/05/2019 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
08/05/2019,08/05/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Jicama Generic Variety 08/05/2019 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
20/03/2019,02/04/2019,,Transplant,Garden Admin,Fennel Generic Variety 20/03/2019 ,"Ramim,Ra.1,Block L2,Beds 129",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Sorrel Red Veined 13/11/2019 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,0,,,20ג,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Parsley Generic Variety 20/10/2019 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/07/2019,10/07/2019,Direct Sow,Direct Sow,Nimrod Wald,Lettuce: Salad Mix Mesclun Mix 10/07/2019 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/06/2019,05/06/2019,Direct Sow,Direct Sow,Nimrod Wald,Beets MIX עלי ביבי 04/06/2019 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 31/12/2018 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 20/02/2019 ,"Ramim,Ra.2,Block C6m,Beds 201",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Daikon Long 13/11/2019 ,"Ramim,Ra.2,Block C6m,Beds 202",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/07/2019,10/07/2019,Direct Sow,Direct Sow,Garden Admin,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 10/07/2019 ","Ramim,Ra.2,Block C6m,Beds 202",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/11/2019,13/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes נטע אדומה 13/11/2019 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes נטע אדומה 20/10/2019 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,30/03/2019,Transplant,Transplant,Garden Admin,Parsley Green Perle - מסולסלת 13/12/2018 ,"Ramim,Ra.2,Block C6m,Beds 204",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Transplant,Transplant,Nimrod Wald,Basil יווני קטן 01/08/2019 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
01/08/2019,02/08/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Basil יווני קטן 01/08/2019 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
12/06/2019,12/06/2019,Transplant,Transplant,Garden Admin,Cilantro Santirini - נטע 02/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
02/05/2019,04/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cilantro Santirini - נטע 02/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 205",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2019,05/10/2019,Transplant,Transplant,Nimrod Wald,Chives Generic Variety 25/07/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/07/2019,31/07/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Chives Generic Variety 25/07/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/06/2019,26/06/2019,Transplant,Transplant,Nimrod Wald,Onions: Scallions Generic Variety 26/06/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Direct Sow,Direct Sow,Yaniv Bocian,Radishes French Breakfast 29/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
29/05/2019,29/05/2019,Transplant,Transplant,Garden Admin,Onions: Scallions Generic Variety 15/04/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
15/04/2019,15/04/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Onions: Scallions Generic Variety 15/04/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
03/04/2019,03/04/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Daikon Long 03/04/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Mizuna Generic Variety 19/02/2019 ,"Ramim,Ra.2,Block C6m,Beds 206",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,20/10/2019,Transplant,Transplant,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 23/09/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
23/09/2019,09/10/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Pac Choi (Bok Choy) Generic Variety 23/09/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/06/2019,26/06/2019,Transplant,Transplant,Garden Admin,Parsley Generic Variety 01/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
01/05/2019,04/05/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Parsley Generic Variety 01/05/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2019,10/04/2019,Direct Sow,Direct Sow,Garden Admin,Kale Red Russian 10/04/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/04/2019,10/04/2019,Direct Sow,Direct Sow,Garden Admin,Mustard Red Giant 10/04/2019 ,"Ramim,Ra.2,Block C6m,Beds 207",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
16/12/2019,16/12/2019,Transplant,Transplant,Nimrod Wald,Lettuce מסולסלת מעורב 06/11/2019 ,"Ramim,Ra.2,Block C1,Beds 211",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
06/11/2019,06/11/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Lettuce מסולסלת מעורב 06/11/2019 ,"Ramim,Ra.2,Block C1,Beds 211",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/10/2019,07/10/2019,Transplant,Transplant,Nimrod Wald,Lettuce ערבית - רם שחר 07/10/2019 ,"Ramim,Ra.2,Block C1,Beds 211",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,30/03/2019,Transplant,Transplant,Garden Admin,Tomatoes Galila - מסיימת 27/03/2019 ,"Ramim,Ra.2,Block C1,Beds 211",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
23/12/2019,31/12/2019,Transplant,Transplant,Nimrod Wald,Cabbage Savoy Blue 20/10/2019 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
20/10/2019,08/12/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Cabbage Savoy Blue 20/10/2019 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
10/10/2019,10/10/2019,Transplant,Transplant,Nimrod Wald,Kohlrabi קרף - נטע 26/08/2019 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
26/08/2019,26/08/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Kohlrabi קרף - נטע 26/08/2019 ,"Ramim,Ra.2,Block C2,Beds 217",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
10/10/2019,10/10/2019,Transplant,Transplant,Nimrod Wald,Fennel Generic Variety 09/09/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
09/09/2019,11/09/2019,Greenhouse Sow,Greenhouse Sow,Nimrod Wald,Fennel Generic Variety 09/09/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
26/06/2019,26/06/2019,Transplant,Transplant,Garden Admin,Tomatoes Red Pearl 07/06/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
07/06/2019,05/06/2019,1st potting up,Potting up,Nimrod Wald,Tomatoes Red Pearl 07/06/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Radishes French Breakfast 13/03/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,08/05/2019,Direct Sow,Direct Sow,Nimrod Wald,Radishes Nero Tondo 13/03/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
21/02/2019,30/03/2019,Transplant,Transplant,Garden Admin,Kohlrabi Generic Variety 08/01/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/01/2019,30/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Kohlrabi Generic Variety 08/01/2019 ,"Ramim,Ra.2,Block C2,Beds 218",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
28/10/2019,28/10/2019,Direct Sow,Direct Sow,Nimrod Wald,Carrots Nantes Half Long 28/10/2019 ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Tomatoes Whitny - וויטני 04/04/2019 ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
04/04/2019,03/04/2019,1st potting up,Potting up,Garden Admin,Tomatoes Whitny - וויטני 04/04/2019 ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
13/03/2019,30/03/2019,Transplant,Transplant,Garden Admin,Lettuce מסולסלת מעורב 13/03/2019 ,"Ramim,Ra.2,Block C2,Beds 219",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
19/02/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,New Zealand Spinach Generic Variety 19/02/2019 ,"Ramim,Ra.2,Block C2,Beds 220",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
16/09/2019,16/09/2019,Direct Sow,Direct Sow,Nimrod Wald,Carrots Nantes Half Long 16/09/2019 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,0,,,3 גרם זרעים,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Cucumbers Facus - פאקוס 03/04/2019 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
03/04/2019,03/04/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Cucumbers Facus - פאקוס 03/04/2019 ,"Ramim,Ra.2,Block C2,Beds 224",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2019,27/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Carrots Purple Haze 27/11/2019 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
27/11/2019,27/11/2019,Direct Sow,Direct Sow,Nimrod Wald,Carrots Parisian 27/11/2019 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/05/2019,08/05/2019,Transplant,Transplant,Garden Admin,Tomatoes Red Pear 20/02/2019 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
18/04/2019,21/04/2019,1st potting up,Potting up,Garden Admin,Tomatoes Red Pear 20/02/2019 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
20/02/2019,31/03/2019,Greenhouse Sow,Greenhouse Sow,Garden Admin,Tomatoes Red Pear 20/02/2019 ,"Ramim,Ra.2,Block C2,Beds 226",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
08/07/2019,08/07/2019,Direct Sow,Direct Sow,Garden Admin,Beans: Bush & Pole שחורה אדונית התבלינים 08/07/2019 ,"Ramim,Ra.2,Block C2,Beds 228",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
27/03/2019,30/03/2019,Direct Sow,Direct Sow,Garden Admin,Soybeans Generic Variety 27/03/2019 ,"Ramim,Ra.2,Block C2,Beds 228",,,,,,,,,,,,,,,,,,,,0.0,0.0,Yes,
04/12/2019,04/12/2019,Direct Sow,Direct Sow,Nimrod Wald,Parsley Root Generic Variety 04/12/2019 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
25/04/2019,25/04/2019,Transplant,Transplant,Garden Admin,Dill Generic Variety 20/03/2019 ,"Ramim,Ra.3,Block R6m,Beds 301",,,,,,,0,,,,,,,,,,,,,0.0,0.0,Yes,
